MaThuoc,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64
TH00000191,-0.3751483874290631,-0.027209459781560405,-0.14455719639471637,0.2410156832424526,-0.11504448894795455,-0.2898107403364509,0.04381820273354863,0.4016788677575576,0.31936671049470666,0.15528670631285155,0.2025179168034455,-0.10559009001576747,-0.013996523568270488,0.3713468478094671,0.42258362530445776,0.11797101053089731,0.40852593866159664,-0.26396721440777027,-0.2681352798893858,0.17234742858960642,-0.09667769414298287,0.29092467887231516,-0.3740958106159856,0.04747740078113777,-0.45893757772182575,-0.07030555609488694,-0.39230647717266787,0.26709526210269363,0.120603027621458,-0.024113357075890605,-0.29824283306656424,0.3344469129918032,0.3295037134114591,-0.17274329268187832,0.020013249873724537,-0.02186213140782872,-0.27006041794942554,0.22405609482773206,0.12228876714772567,-0.6300026097361356,-0.13280095071176698,-0.05862522837832195,0.12161283979225113,-0.1276427111887038,-0.14850235432351203,0.3129139333089853,-0.026629587333458177,-0.07224491762340046,0.3646352398608066,0.00543862687996283,0.14652972659938374,0.055261849935039575,0.21440842937164098,0.02964443983979635,0.1904293107441899,-0.46599284993711837,0.3694684261788195,0.32052546693293893,-0.14600284275401948,0.1399577210901957,-0.05943155005914255,-0.143178070037276,-0.20085143080877546,-0.09793841238213996
TH00000076,-0.37194875034791036,-0.2720370833779526,-0.4132080255594662,0.3523161032415389,0.04425264148248441,0.08977808692367799,-0.13768485061246877,-0.18788481963582712,0.0190971610826178,-0.20581659422979137,-0.030649014404592067,-0.13205644537046093,0.16029880123149504,-0.0036875295282458565,0.2130287057252416,0.4617226597775455,-0.10314271470517118,0.05199911502123533,0.5455570540036101,-0.5575793378889736,-0.2538643545306843,-0.3604817555300386,-0.6358633358851324,0.5843924327185512,0.2036364635970851,-0.005047185149921649,0.2155473773130854,0.17414898823585467,0.24562653942017912,0.493132169450304,-0.1822430799040728,-0.30792640277083083,-0.027560255983000218,0.3330117301037286,0.08018518829401663,0.36368342449901686,-0.1762694173208597,-0.399820058559898,0.13190802934500845,0.12892682626354385,-0.04279832848953042,-0.037289109937875535,0.19550852877367886,0.387435847066055,0.1472848965019036,-0.1713515128220432,-0.32960456857535414,0.0992388692357044,-0.0319119777803452,0.08710210444869836,-0.06283873124266258,-0.08568778166788137,-0.14525330345176202,0.43320985220077474,0.07587185449937166,-0.3549415225642401,0.41674869122743347,0.19317630296234084,0.3420508531803446,0.3092359912891286,-0.04025591475722764,-0.11112588407405141,-0.24052448639812526,-0.10020939852872061
TH00000197,0.2376528599925879,0.1827814827190788,-0.4118687686411077,0.23626686658858523,0.16353485200612947,-0.15675540568729324,0.09078857284745927,-0.073630531486808,-0.0018665553184284396,-0.03816889419322879,0.2136045601799569,-0.4067875077405931,-0.1468509374761143,0.011478130603180002,0.26694747224848114,-0.005024316287543196,0.01456484941954557,-0.30080175670958437,-0.16122038825188068,-0.18444611479088052,-0.08010389949521281,-0.15658281587321443,-0.2059241533546285,-0.18376801573858753,0.051953539017763305,0.1673572571029059,-0.0807322253065114,-0.05795189672232728,0.49103249802215937,0.430932742299679,-0.07679564180919753,0.17600847385352697,0.4464189032051139,0.1440948182606998,-0.2423299871101095,0.21861160853664338,-0.17174702600665295,-0.06393368951467619,-0.06447180953515898,0.26021024098426476,0.019708048679068346,0.3192628195457831,0.3226052957439321,0.1284197901728966,0.24117905536122558,0.5279541080303014,0.4812323811464302,-0.10106298376106258,-0.16683987795718702,0.13648713759410364,0.20629047934540504,-0.3739451270317508,0.14584594735179682,0.10566268324764867,0.12039860622775196,-0.5049009490721958,0.22595839419281652,0.08090298097182598,-0.23906857614830312,0.1317787683008918,-0.026351074130257914,0.31583213885128064,-0.6068173576790138,0.05003651737356748
TH00000013,-0.010124942651487178,-0.308745774778999,-0.04343012822418812,0.35002586661495644,0.37809408512206416,-0.12187975037559673,0.3436803830497421,0.15358665857096201,0.03415118344934197,0.27338769659720213,0.290458645635706,-0.24393731456722664,-0.019258642435994525,-0.16892340521145388,0.10908274208701182,0.20108997976432394,-0.2145008636211725,0.4344092356042007,-0.02976096957401498,-0.08384693960604207,0.007189915625578232,-0.39387846637432183,0.2118912124382881,-0.29561755408299567,-0.2825772944407935,0.40538829499927576,-0.018450757546084325,0.5111113496877017,-0.12597428250932896,0.05032032199341911,-0.4381389478386257,-0.4743615914558453,0.029724093205350497,0.417847252097599,0.01388338396431967,0.4406613958320728,-0.14897749318022077,-0.12136010364020233,0.23617229715802698,-0.39244709726171556,0.3903023668761411,-0.09851732633052006,0.06271317560391759,-0.2358560081041142,0.16253975310802718,0.23991094297504603,-0.015650973734261386,0.3334968160178265,-0.2920434448526048,-0.05484365072581386,0.32578625842507186,-0.005829969073810073,0.10700263486484028,-0.21634975019992203,0.07888634591962644,-0.6084544669019067,-0.21038651057894567,-0.15476414586843104,-0.5577740619217626,-0.09660584377917528,0.14486453330387566,0.04097337025647598,0.07784533327286552,0.3172875018582571
TH00000153,-0.23066450992482931,-0.05800946415323291,-0.4554836453892962,-0.056122108144079814,-0.017665508179346107,-0.47921946483404065,0.0026270829146095905,0.15842093289562206,0.27465323325704205,-0.06322949105684174,0.10235338572854226,-0.18303440993739845,-0.03034084909086854,0.006919898914033115,0.20264076641219916,0.4755437798904042,-0.41094252755930166,-0.024940391852352806,0.004597862144248406,-0.0871214149291876,-0.09043666124565133,-0.4431343826664861,0.02392784151529691,-0.032040587915317734,0.19792139333486258,0.10427518139777259,0.25346071679463844,0.26981867775664664,-0.07573905765966,-0.06167070235405444,-0.04305564547265172,0.31817887420918467,-0.23374691819098622,-0.34324319310803403,0.406348130411387,0.4029727165192286,-0.31713602867901985,-0.11893325551329338,-0.22377300309294132,-0.14124304678892438,0.11415072230315082,-0.20943728876661785,-0.05100369946531152,0.17916231758275747,0.18106528122976182,0.1223005809110965,0.2073407122727169,-0.05000453155731335,0.10342011128598533,0.22821974487554836,0.07963465315601012,0.20711481431059722,0.38733072951669556,-0.09726677678341487,-0.335898168467144,0.10583676241928235,0.21832535643436268,0.6098721350059031,-0.4444636219228567,0.3227560675885055,0.7040344175879113,-0.15589505065751721,-0.08964970389148794,0.26054693233972115
TH00000097,-0.4503783850290053,0.21251462339317523,-0.3956370171069995,0.11308615757137949,-0.2568816742568463,-0.49646851665168024,0.47544282208550137,-0.03572388824063348,-0.2761464838230801,0.41096158215730894,-0.14509885802126488,-0.5213791610335595,-0.08934612761645506,-0.07259089154103385,0.30063565939458525,-0.16820602336667614,-0.12918551925833757,0.09659654106114066,0.3348245411449581,-0.4989336875008453,0.35283214983337025,-0.12115311817036686,-0.01753743444426166,0.05127192193618372,-0.10519847772639902,-0.22877225358265604,-0.11562538855695063,0.3097876086250586,0.1774522117802177,-0.10508504557190833,-0.2337082534780589,0.07498402793932374,-0.10990237956245456,0.2511566547893568,-0.21307768434581406,0.3137468664356101,-0.23383015373669858,-0.06913364260697749,-0.336058483450847,-0.2897049447169109,0.08101146257818582,0.038374673481122605,-0.004803278625381498,-0.20473377600119372,-0.24475945300396856,0.03420160301291702,-0.20972561392758785,0.1085812734714983,-0.11660975809715138,-0.0647370063064561,-0.38948074905628305,0.11645414279649202,-0.3553663438729325,-0.15674341212108073,-0.04652416154751856,-0.08863521949733764,0.48832982692806165,0.23803620801123543,0.08286375715817083,-0.2740504452795038,0.07344883083046079,-0.19842774598445792,-0.11215534453461887,-0.18612119077309272
TH00000068,-0.15355806197977814,-0.19698749869090465,-0.10289336806506352,0.021917145647206555,-0.16641670540807624,-0.34997631783161703,-0.2016158606657172,-0.4180045657850464,-0.1281309815840454,-0.16971452214004126,-0.11466663649855743,-0.1686384214131013,0.22741782861123946,0.02931299500114763,0.5715984626508471,0.2894068401194957,-0.130688476577386,-0.215821947837557,-0.12170548404937513,-0.004268461441550706,0.1459255971634924,-0.11269780864381311,-0.17517962688341115,-0.3071670037911451,0.13490410575255268,0.40437129504379704,-0.32034280109788915,0.17544394240746083,0.393972544341357,0.38734498193489325,0.29911305287377565,0.004516679549910054,-0.14645904033149817,0.34057983355311156,0.08108161024024184,0.41114819933834085,0.264485948943948,0.0021622742968273835,-0.3861689096318263,-0.25441890608285533,-0.3347611803591184,0.30996931633950103,0.3405795356813214,-0.1819027365813383,0.3219691178245263,-0.37220711923917166,-0.3935623187668786,0.07814798090508508,0.12272277443190006,0.2680771629947389,-0.060813461794091105,-0.002443728555403266,0.08617216517195396,-0.16860606652445834,0.4918329269928437,-0.3384667587765,-0.06332125395149431,-0.41779519308742336,-0.2299787135568129,-0.08543867157024042,0.0686424953450268,-0.15209087453639106,0.028336116821016274,0.22056551543074027
TH00000165,-0.28193144470338904,-0.7905656297165066,-0.1555796784737021,-0.24573849318471666,0.5645174503639621,-0.2734182932309403,0.06093822667140228,0.5174108652193125,0.022757516684104306,0.27330158399718674,0.09511912199087312,-0.10494790433570635,-0.07988622291092054,0.42869953678574557,0.11329530954574983,0.39160233739968237,0.13865048146855796,0.018929369466573632,-0.5903686530732928,-0.11484895316873267,0.43214879407278123,-0.2983815836365815,-0.016118908647032516,0.07692782995633937,-0.2601565229307078,0.5964375242808395,0.2839015108637653,-0.02915022159543898,0.19156989739441538,-0.24218909019362322,-0.01288167676745214,0.2890088550435507,0.037354072091863,-0.004345080853047932,-0.11922057109694975,0.19756785311878025,-0.33527940713392573,-0.022555182228824376,-0.29012107714315205,-0.06958781650972372,0.13370393679946374,-0.37484684332558516,0.6409373647465508,-0.5276019239565862,0.08563396847857634,0.1298445324285915,-0.13713047290010882,-0.5580669317930845,-0.2539480174184981,0.09751883731873198,-0.2416739309871319,-0.126788559256956,-0.17510795477185742,0.3851936459062605,0.08807817406918582,-0.247338777863926,-0.04784026096915567,-0.22848337105262428,-0.29092046171116165,0.2355235815535789,0.28781391951392093,0.153458615710144,-0.22226406634135576,0.1312937332847265
TH00000136,0.14248942785832794,-0.4183945169306436,0.09268041887517398,0.32444815868136634,-0.28484458882937314,-0.44819580249733293,0.5926249572616095,-0.5263951571285284,-0.07503656339201713,-0.3220494926188482,-0.13474981917803158,0.05100195492241315,0.16757322313321807,0.2547640055831102,-0.2733799476463954,0.4160957477648358,0.04028868361171698,0.1704646180897356,-0.3465627178102386,0.19728585811811086,0.15758356459471015,0.12892833630837366,-0.2913729301255136,-0.10187449875263088,0.39721609026653654,-0.18946687179976465,0.13137905301463082,0.08749995280915282,0.012741361348897709,0.5861585651394952,0.16830267077870883,-0.01445371106211732,0.3270826093436368,0.34716449677882627,0.2560589444799288,-0.03924767497590638,-0.09549074830948064,-0.39846680821256164,0.22325019842773564,-0.39341613864716896,-0.5107770948833507,0.257843660000352,0.3505626431675955,-0.12872958460490938,-0.14669969839276062,0.08582290518448193,-0.3704534837263189,-0.15571873255956903,-0.4007945448310585,-0.23007432666780883,-0.1697132508430342,0.4825848134662793,-0.3062851154428128,-0.10103311745086188,-0.1829675141127,-0.10060113880647631,-0.15291245869703546,-0.17957084629816594,-0.4700981082008039,-0.15674448419720724,0.7239524576290033,0.39942152540290726,-0.04928355872981682,0.2507299426824032
TH00000057,-0.09225807064984969,-0.25764897903797823,-0.24310349710869394,0.31280224346343927,0.06335537013421273,0.06591837189978654,-0.13120728459007142,0.08542873607802014,0.3617806172083139,0.15101327405100748,0.3576216012891728,-0.3082121822812545,0.08055861285618345,-0.11465370467084889,-0.1770293011345286,0.06626782633908648,0.18020415771454304,0.01736225888524326,-0.11115177432755545,0.1266769513682554,0.17637170545425615,-0.1672984578270361,0.4746759274081147,0.1461634119348625,0.5152605817758628,0.25434161302222497,-0.1292914222408624,-0.14353357239167364,0.1483905185102931,0.5513154040066726,-0.2814093755115044,-0.18970842349587622,-0.03821601021007048,-0.23157978375862442,-0.5056139909519423,0.5618390024720555,0.10981180993997053,-0.05421545623893569,0.27484673098250384,-0.42778268319206003,-0.16387104769251815,0.00952246062977834,0.07178643256371371,0.0014486465242606215,-0.2754011468641011,0.4405087323797254,0.13112529752945562,-0.32208004558370545,-0.3205899709275084,0.38862956596926107,0.18447261239369747,-0.08527805373076547,0.391394478044232,0.147633858254083,0.0012046271110072698,-0.1434410572720735,0.061358403801981,-0.09174170990181145,-0.3360818275627898,-0.16616163972186043,0.33182652935293605,-0.22553894429884072,-0.06036461474219761,-0.15928728851441215
TH00000182,-0.15157684912102407,-0.4602345839249188,-0.11331799195958446,-0.3078165145523754,0.1381242074304619,0.1156092156629843,-0.08043751390373957,-0.12218945698800475,0.3088775775461089,0.000524932399623487,0.3356560536462095,-0.15974619676296611,-0.008547127184587527,-0.14611274223667808,0.1489764896961111,0.2663013467195809,-0.11226685282744867,-0.13424826292236772,0.31284482873542396,0.5772397005515819,0.2983289310841207,-0.28226582069295114,0.24664645031023022,0.31783160259303445,0.12682314094819008,0.08151096695499009,-0.09570534707084805,1.0514593910820935,-0.07238377439567091,0.43022283994313126,-0.11766181734938216,0.1458607835770492,0.14619781623349,-0.11461578426631,0.2820422381009762,0.08843414749576232,0.03799927064699729,0.12346751496439945,0.10636420446128747,0.3700817035742555,-0.187508730228347,-0.17106379688065204,0.03176011163354143,-0.13978138776203175,0.21790063474246876,0.320926493733008,0.2649578275635391,-0.3591078404694233,-0.306904621297858,0.37289166834830373,-0.29679725669032486,0.1497248639234647,0.4090051669593296,-0.4642551544911907,0.34829447969040267,0.018378998199963758,-0.09464610820416483,-0.113265161366329,-0.11998171427676421,-0.19911055767492364,0.09814086859639343,-0.13506352500608937,-0.09916222081899273,0.053257164851021555
