MaThuoc,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32
TH00000191,-0.18415196664934316,0.03529699625979642,0.10359723115293903,0.26662745267402804,-0.04860539939231661,0.005600491395951939,-0.020061538562034333,-0.08812202586021112,0.31229370377277293,0.03319739797494312,-0.11405823948674741,-0.32895558463999275,0.09638602042756851,0.4288301511253585,0.37927978216655833,-0.24429724612684256,-0.32665955168371275,0.15571781633334397,-0.08287798011982402,0.45223003229469017,0.19922220911588284,-0.2001422557455476,-0.3669202745820674,-0.15411128268672716,0.14219160446683243,0.1682717656960205,0.12244460299102056,0.3357661110329125,-0.2321831784421237,-0.1902800653581717,0.16380867209941477,-0.3178700846254066
TH00000076,0.05758566081003613,-0.016673489035344904,0.3094203066449053,-0.23922010931372045,-0.04682311727647204,0.014085478970294435,0.17638508779695333,0.0021806762332239405,0.12629193696614308,-0.018791042816598564,0.028476416422167666,-0.012680696457739199,0.08215448249316643,-0.09028895861593511,-0.06621277569670671,0.27117936733232845,-0.008439232529965682,0.1959606460413397,-0.07510625764028106,-0.5766593776798995,-0.15917116729394584,-0.09147348215793091,-0.14687804289441742,-0.3521984238315327,0.07027414724866746,-0.2552045128486025,-0.02209569275778559,-0.31680088174086873,0.24841229225765918,-0.16511232593864333,0.3426868917585769,0.28055101225248963
TH00000197,0.09697962460257806,0.06314628862568433,-0.45099578206524654,0.3549686698000515,0.17337923814376255,-0.4665079450429836,-0.256107499989526,0.29361843926700104,-0.09954936196408229,0.11270835368676899,-0.48845570932928994,-0.14547753577277744,0.4140594936375997,-0.274238974328763,0.12013628800079182,-0.01573056923938301,0.2233784695548302,-0.29304593175144295,0.07624207857316811,0.3720579818921744,0.2620621718839734,-0.1759148702948968,0.043798140599672006,-0.28402036157973753,0.13378368281841221,0.03071273411897542,-0.18367565551627993,0.21613798731420278,-0.3103103749653846,-0.10925169061059302,-0.11591209825953706,0.18355399957017524
TH00000013,0.01833522770753506,-0.15816172762190484,-0.0782668592059996,0.571923407868238,0.17947707666435325,-0.09498228093917802,0.3634521471887956,0.08455354097200175,0.04188144406769029,0.22372240935877752,0.1996594955597087,-0.06931728924330992,-0.15713369343863876,-0.020725836818643362,-0.008500033673099278,-0.20327006445324974,-0.006763803332184489,-0.3951100712899399,-0.19413489262999145,0.027101776566028545,0.2122404194402384,-0.13019595666323003,-0.027493387382665574,-0.19204887985861482,0.047657322814904444,-0.1482916553772798,0.16373834619153918,-0.1027032320763105,-0.44710201570643937,-0.11953129191824863,0.02980325720802087,0.07896029993264544
TH00000153,0.33936698356758754,0.03154326686662587,0.006520671174705872,0.16975863162780508,0.20550668956669288,-0.10337672912186094,0.125240267119859,0.28277193016431745,0.0076627703833075725,-0.17739597964571102,0.4956050206277152,-0.3578936097851146,-0.32017277417313394,0.07929783462717326,-0.10414056562250745,-0.09453370874313702,-0.1698215765189715,0.06383951552384534,0.21789636564438247,0.21776952571214614,-0.32331913240507226,-0.18024616055627277,0.0012442899418605505,-0.10090886558560369,-0.32088815832981865,-0.3523760113649763,-0.2861260285817158,-0.5727031771145177,0.35391259433866673,-0.10413419530168952,-0.14699211754371377,0.28815722252397796
TH00000097,-0.574546264987658,0.13860459953031828,-0.19523461778589254,0.02939954072113388,0.07735843151188443,0.07992378870969893,0.15203183194285932,0.22048938920483946,0.09552008277900231,0.0811360084313737,-0.04290486966022379,0.5724716011263123,0.04873021549985697,0.15794480259693744,0.21899255349156632,0.2149636073240282,-0.10622571329052831,-0.2620163374317765,0.2524909128847734,-0.38219920405717667,0.1348873130999056,0.12592555849026202,0.1998975022188012,0.19499121718774284,0.03383161748505387,-0.05002727293519775,0.04397592173962816,-0.27820307545288864,-0.0005749401877534919,-0.21224869928729012,0.3150434758760938,0.3391561793317399
TH00000068,-0.06780490430479362,0.007205028753608608,0.26637971589214615,0.12270982251226004,-0.40173691884691587,0.24230887878123097,0.18084699466763127,0.25102566920404096,0.3016462246247147,-0.12067141160757791,-0.022116113383706462,0.0056960737805595955,0.011971765020537116,0.28204882928498515,0.061056582882063185,-0.31145262133453483,0.08131757276841707,-0.030559768082928207,-0.14225402503532864,-0.25407872542468146,0.3333315315516323,0.01739450832290118,0.04069173357618528,0.044940665411534735,-0.19697813984799079,-0.11594306085806738,-0.25835232063835306,-0.05854342646986563,-0.29627416171956295,-0.28721153367292507,0.010172231863168313,0.32627727613126783
TH00000165,-0.08962680394976677,0.12088939720518088,0.03086759094564591,0.07438040658530157,0.3664098234169461,-0.07919174431262971,-0.14423488991239922,-0.20780732350903666,0.028778589718947704,0.15750730638689425,-0.06332990166402643,0.06551158268171095,-0.33455788909422085,-0.021861315942752042,-0.10697569302903948,0.16221522973660257,-0.1685637630082018,-0.4703035118203657,0.045938201838318586,-0.035397140978739666,0.10196788419045393,0.05802911959831523,-0.1996364809351317,-0.2547670271028736,-0.31702967516522107,0.07221341116361246,0.05516837996719779,-0.07808388167690994,0.22800472494211585,-0.28729709250289187,-0.352665567665806,0.5699107085116257
TH00000136,0.02075881062297144,0.06333734858295488,-0.43188249009253493,-0.15644842505257406,0.09379992267908661,-0.12206321109854361,-0.2548409637563272,-0.224647821756174,-0.28397348190936517,-0.10814946654035329,-0.30675676935168344,0.6352154976914495,-0.3045673412308841,-0.37950679658029296,-0.031827964259118435,0.24419562249881185,-0.2552539516265145,0.22321064062261878,-0.0882925215526544,0.08201533557676396,-0.043915324043839084,0.019063241751000284,0.36419972318987015,-0.07856363694665483,-0.2993447982724154,-0.22387851998472091,0.053185433722736424,0.017212961195106614,-0.15042757340068727,-0.005599713990210878,-0.3789615880775057,0.0392803589317008
TH00000057,-0.3447324189613025,-0.5374317268964637,0.02307927004812657,0.005532364909971853,-0.24922489635340836,0.16456410922253498,0.15168874658859255,-0.19352804875936253,-0.10651978897543979,-0.3085366022169842,0.23998971842103223,-0.011082368300598666,-0.15526683179547016,0.03987666762113176,-0.045866578989814846,-0.17008942500105398,-0.1954966819420199,-0.07956341330760588,-0.3728050032362988,-0.18211634608214264,-0.046564284451398916,-0.31493602769093854,-0.2117587149542839,-0.14783913623755562,0.12391030205193934,-0.09108942726686184,0.0036523704474638492,-0.2464341481719414,0.034402957421080724,0.18795348590841784,0.17217915833442715,-0.08031351369938965
TH00000182,-0.021652987438391176,0.33253150638042833,-0.023010518076440792,0.1694516104163506,-0.2436870701673423,-0.4903896251291255,-0.1742933485620346,0.09168249097173886,0.12986259027232444,0.06588420734979251,-0.33759237916276086,0.21825226423208055,0.15802061470421006,-0.1712158864529617,-0.06105301046055847,-0.43868019625010235,0.10283234918456458,-0.32746503330883664,-0.1628963414279799,-0.2116443992493255,-0.3017711869177179,0.4066795644782413,0.22839480067675677,-0.13590691878815966,0.10100030057086709,-0.2572304965901491,-0.1091587974393512,0.01865987814189772,-0.20122165392289212,0.41474277212799304,-0.4448367349969342,0.13163457305806095
TH00000172,0.17474547765209056,-0.37405418313491123,0.11149690182121957,0.09092256333987206,-0.10120051920358893,0.27231647920558355,-0.15633059653424367,0.24004203144994182,0.07686205269073922,0.17225323263529427,0.3401774735087502,-0.224647482942601,0.028051785265435062,-0.21878301658106328,-0.43085911140693556,-0.24953959316243968,-0.0836806423100857,-0.19398858081412967,0.1492669427738711,0.2279120763402332,0.6450307510701639,-0.42825049499365053,0.02953237701588245,0.02649476612652215,0.23173477792270467,-0.13140654877216634,-0.26640176978985497,0.36185521395065956,-0.12644920112954386,-0.09613045172582405,0.37629687216318086,0.0038932698997539857
TH00000162,0.07509107141229546,-0.2509503726553584,0.31318172420407914,0.1067338270547873,-0.11631819922866221,0.06349893859965539,-0.13145535658921834,0.36439800308112696,0.3324929688560585,0.17645727865154187,0.049633944883647405,0.04692926882852551,-0.0798972292741756,0.012040591222042436,-0.2783833246518693,0.2841697428055916,-0.12932425997681837,0.14770321381484294,-0.10232440878340057,0.00441137169065392,0.14280020980360672,-0.302559512407626,-0.3968816361778066,-0.35920510484568935,-0.01511831588805312,-0.11781510860218078,0.31236695092414174,0.07705133831936091,0.5490370562292112,-0.2372568577451546,0.024719832377284513,0.4486819952290665
TH00000192,-0.1470724426204892,-0.1603277967801748,0.12401596003136582,-0.07440882837573809,-0.2210472300268172,-0.30430405570041535,0.09637683941888502,0.24897824256453094,-0.2751483005899207,0.031205320411568954,0.135996352156879,0.42879538350683144,0.12900436794420772,-0.11398786307761602,0.03875477917261167,0.08112670180637949,-0.27554810262734153,-0.17311716894466178,-0.12023911856232775,-0.12458575799344984,0.1656705185083241,-0.07390287412085511,-0.011409123235014307,-0.02630657773980924,-0.1133068910025062,0.21328757436543241,-0.03654980479818508,0.024819143689513767,0.24911629449560801,-0.08977996924383089,-0.4081237979793172,0.42964836789707006
TH00000093,0.09204811639004658,0.07546276967155735,0.02473939597779737,0.3228750463502543,-0.17644146099357105,0.10179177364288573,-0.0009158254055799224,0.07498938524385552,0.2005482910119049,0.002347853214971501,-0.02456694633327721,-0.13540941567872367,-0.11041632808588722,-0.06101245911228949,-0.2004090534705895,-0.14537916898308037,-0.0030183515970578136,0.03150844016171051,0.1972112393036969,-0.23418426478666335,0.07031638356298808,0.23093226639972425,0.04767297380107199,-0.04492488576003883,0.10524328063672087,0.02884249835681595,0.26966944144433286,-0.3264843538759612,-0.4859354661482005,0.2797505208419211,-0.04724565888686018,0.058191057210528474
TH00000032,0.03699037003173704,-0.09327095029003771,0.14779554205990877,-0.19763452143375004,0.23652265841275646,-0.02614780438813223,-0.04681262336445194,-0.23592323303799584,0.15341863198218572,-0.004946839998367267,0.14655114871315386,0.10747781630849236,0.5275333819070944,-0.31303673961452416,0.10943704579306571,-0.17278842799171912,-0.29048629673865733,0.05075321986078294,0.21679291844440945,-0.3436309544804579,0.3663081249598005,0.030349858600284434,-0.15391692865140666,0.022762444283437502,0.22089297771966623,-0.28442794498534035,-0.11627658425463783,-0.04826200077278915,0.6448086729770575,0.04664626274342493,-0.09987835042153276,-0.17303337670007593
TH00000016,-0.14630120145526726,0.16667526496822935,0.011810780044476344,0.3859168020039492,-0.4117419200764422,-0.156327224609247,-0.06032558560903146,-0.022224138676785504,0.13039789060724083,0.13832203904063559,-0.12683595493108085,0.32934875585047185,0.10306740398322932,-0.07087056718979882,-0.1982196591867735,0.052106799842233466,0.019371724404670457,0.12713430421368602,0.00652658033477424,0.004139317978453155,-0.10273636091393079,0.007363322448031659,-0.03195166111641954,-0.03941754345463886,-0.3031497834273103,-0.05326407834452189,-0.17619979155511103,0.024563835468624243,0.18591413022911213,0.0953279808727787,-0.01648931999026313,0.4777955767472634
TH00000024,-0.20530212504745246,-0.29973435953474337,0.03084452735315124,-0.05190569279190969,-0.2594215077769782,0.05735688462775512,0.18359516843479146,0.12989254706405456,0.1369233194613601,0.3264886312531948,0.16432110363404737,-0.6312130994621288,0.48453669600719507,0.03530402108632544,0.19437272208821715,-0.12042997983892914,0.3261067284209491,0.5867543978552072,-0.03438441253698146,-0.07071566384246995,-0.061823627691236595,-0.11740269332940395,-0.16691262451267266,-0.48260140171406746,0.32192907505829577,-0.2666983653063127,-0.20073956922081834,-0.2581219647015116,-0.0012758284865750091,0.048377602889654134,0.04819438866566164,-0.31483242969995934
TH00000120,-0.5416553174478125,-0.5456184196510857,-0.38265689790296703,-0.050798022722954896,-0.2974920289719763,0.8016651072729903,0.189968714795886,-0.27919101206180874,0.44125518739907016,-0.04392707947751862,-0.42240347804824163,0.3299982509397909,0.32286328685721427,0.05972299979567625,0.6263951454875295,-0.03699846828783941,0.7034949038896912,-0.36558921611358147,-0.3415660747320046,0.22158015422670246,-0.23747917045576278,0.6284352287466874,0.14381767631418998,0.22602870391874258,0.17327758639301752,-1.1192903640706202,-0.23970557871973433,0.34809102379648604,-0.5308629448621234,0.08463477542267699,-0.16589816355365292,-0.00802578712365829
TH00000184,0.04671389277744916,-0.1721180409961089,-0.17845981645642386,0.15160357758037413,0.03931803573261163,-0.12018098401547296,-0.27812808108401904,0.15901758339271016,-0.3888162580955211,-0.13047138070210862,-0.05052749603172488,0.15382378244489806,-0.4344719844495785,-0.3160653646342757,-0.20611016905217247,-0.33505260406797593,0.005501457680863528,-0.2961750115405245,0.053709228141149104,0.04874874777671462,-0.1256583922596592,0.45066109805622184,-0.06755695202809472,-0.017942422211914597,-0.036100482469566986,-0.0667670035254169,0.16568557373076917,0.27686900251249813,-0.20595643079754436,0.19210376458205894,-0.10279181769689162,0.3314629677126661
TH00000103,-0.01659869806888015,-0.2798972953742128,-0.3074363008604849,0.07626278501393952,0.048772546227337975,-0.006455639024697169,0.11468799613206555,-0.13298188897588312,0.12537470900018607,-0.28495363258275136,-0.07519510270085329,-0.2445126554875851,0.18847964075446919,-0.2562954865247717,-0.03378269248031969,0.11869329209140536,-0.21339711550049437,-0.15167738116506738,0.12064297939917205,-0.6719656573162895,0.47506572098367944,0.049557062499217874,0.3229646593131732,0.10345059848660502,-0.07104788260452438,-0.5557303226695911,-0.14307614357364165,0.49364525928219805,-0.08592145155773284,-0.17855791397030546,-0.07570215424105095,-0.23547256614192563
TH00000065,0.1289821363004651,0.03314585340636103,-0.005812988857930797,0.018376685952233067,-0.10419481723155949,-0.16772067403343147,-0.19946573915969942,0.04034454203937729,-0.11069247483046699,-0.13518223699027643,-0.010782804489325608,0.2508469100878552,0.38706727205693875,0.5378112183192841,-0.21145902359088897,0.4363507829793044,-0.00902970045418141,-0.15075385810301561,-0.5237362896317417,-0.0178717837947737,-0.2554769133108569,-0.25142865173804707,-0.16571436431249073,0.05177947642532417,0.015491279501029034,-0.22881539988386396,-0.16317679327207152,-0.13837564821041484,-0.10000807957413654,0.1049244339827614,-0.17381208645160187,-0.026212947744424297
TH00000012,-0.2778546364319375,-0.23758253440208013,-0.09213915497563048,0.15640152787917955,0.3046686027972108,0.08171106602298156,0.6522411440241092,-0.2991669026470602,-0.048164603748219806,0.016138579721360204,-0.3499812815258958,-0.2542540597812164,0.28300597645250075,0.05109116699507379,-0.4014644599159447,0.09063671348184914,-0.13156769582718103,-0.22356959109200383,-0.18439840629987703,-0.2531857333831623,0.113417395890425,0.06656513560339143,-0.6368558913015816,-0.09454430161171909,0.07827771901266106,0.019085442084891168,-0.1536695475884697,0.2672409662592732,0.18668647145933165,0.11788825456207824,-0.005555774774458878,0.4028973996761561
TH00000006,0.09516438076744246,0.11741106217292326,-0.31070978082940465,-0.1582349485878167,0.07598453512452076,-0.17051633795565357,0.12317619317912418,0.14042288476997733,0.17995698165716037,0.12613481969200208,0.12710648423386697,0.08587497921721979,0.17594032835222345,0.06198607448173672,0.2662697393225906,-0.05886890793608292,0.491139965030207,-0.04169992493527074,-0.14860457232275276,0.057177461070496156,-0.06231471182671691,0.20143451681857835,0.03050220179761211,-0.069156593454828,0.20111946798498218,0.09156600430977009,0.22107448470431046,-0.3005331293612345,-0.050320547761674966,-0.02641899117984983,-0.36794808109810784,0.12811618885726103
TH00000189,0.1814457310775605,0.3815546042406858,0.04910478400725189,0.3828429085661174,-0.07260380381040378,-0.583648347527278,0.18360025962594784,0.32194397342055575,0.1419916127077408,-0.11779345849398822,-0.21527937812635792,-0.18940541403611477,0.2932563757482434,-0.24562449714393517,0.10723489516392215,-0.08685335454004321,-0.17431607117387435,-0.07430591473563118,0.2530209720863084,-0.5932199822438712,-0.12810437339991948,0.23919905290669005,-0.217919132185015,0.18617936585753192,0.5694587458327246,-0.06703136784396826,0.3936685992240916,0.07586741735149652,-0.07498005290836349,-0.10590240234663889,-0.01890804676213929,0.5159119860843577
TH00000186,0.485765644670149,-0.09701289350527527,0.07236676497883757,-0.1809712656252705,-0.2541914312915621,-0.09677031972992957,0.08530307116807985,0.8073216116345557,0.03868412755270325,-0.026679513529975385,0.16384614415552504,0.03526973255951193,-0.0013831429673316596,0.1992423152711611,-0.3621959556654026,0.03624468249602622,0.5912557511291585,-0.040658601082617284,-0.13098007960213037,-0.21987353192596365,0.048234334093238365,0.15202205714425487,-0.023264902051254633,-0.11910655659588454,0.21010787619491073,-0.22792220355368048,-0.13406341385025772,-0.3020620559699399,0.07464422597232288,0.24125387208228166,-0.15278858119222447,0.2620137830325041
TH00000055,-0.3166492010366028,-0.028919489017960896,0.07321800756181615,0.5173555617857652,-0.1379750207595179,0.04065670034428164,0.04680035742096714,0.03579858062148758,0.11663001232426518,-0.14364103509905382,-0.05950990649191104,-0.09374265169226681,-0.18699566716887456,0.004031625022018188,-0.37879979645318407,-0.3110865911313241,-0.08312811093382884,-0.4750976176610034,0.017893757112390503,-0.45266534344821874,-0.23444676597509018,-0.07835868271571597,-0.004274472506471012,0.03580533442575205,0.2264779553740972,-0.038554075757370354,-0.26835778968917623,0.3421354415632713,-0.4288341856534188,-0.10796011343140265,0.12261616048543209,-0.03161532156428793
TH00000149,-0.25849815377658975,-0.19611408178444362,0.14985279615389951,-0.38401678069103773,-0.16462103986150448,-0.3667617963078969,0.16160378189295083,-0.08193892999441774,0.12555149739928576,0.6377163317149092,0.23787344233442836,-0.2027499870369863,0.48707241373997195,0.12811576241087821,0.04218161517576807,0.3445309863200852,0.08275931800086886,-0.10424966683130722,-0.05463816742823867,-0.028359973001535352,0.32273115947099934,-0.23712056113234853,0.0858227729270545,0.07034337100578279,-0.2468333810791549,-0.049273926151023675,0.29279530115477737,0.3911092637950939,-0.47994036942279916,0.0026176649836128114,-0.11455448417099195,0.2141023060365452
TH00000047,-0.27542084770606107,0.1176409947273166,-0.13241986541150885,0.11202891501953102,0.27012742341744383,-0.3984274912044018,-0.024994658120729794,-0.009464427321196046,-0.04237713136891941,0.0035950768699437637,-0.25883476043101056,-0.005837609721999343,-0.2778918732399551,0.41836476645680254,-0.02437098055584455,0.24584815076519295,0.19243055951561458,0.25327121913068773,-0.0863717613024244,0.041707298281442116,0.1604361518089203,-0.2383199744470882,-0.054440385458891884,-0.09863516386335325,0.3599347698888893,-0.23937957276814148,0.07598019154598058,0.05724560063139712,-0.19417172907212654,0.1287467658640279,-0.37065942072268954,0.5227784198905012
TH00000031,-0.04360667232451551,-0.44139678374147784,0.11575766215809322,-0.10990838042230605,-0.1659620931872046,0.4252711346705641,-0.19603811347038738,-0.15308429680246452,-0.0002758665311222569,0.13153025829617998,-0.6370152205608008,0.36007164417238957,-0.030344211021218197,0.2356883586607482,0.05003553751067129,-0.27080010167838536,-0.13797927136138158,-0.1836068348939621,-0.2155461233034648,-0.33524416263487766,-0.03902325769452612,0.25043146739944844,0.10715769621801156,0.503191658805787,-0.058583962033547834,0.11786393685189832,-0.2081044193234678,0.048575876455082725,0.34520372507600267,-0.045061052545174674,-0.37969983383773526,0.11754742329044332
TH00000201,0.19686422917393287,0.008294620791616499,0.06612962836502888,0.1788238942621331,-0.4550175153454227,0.009460141337966799,0.21970912172525744,0.27286187695766656,-0.1764035688092622,0.155411569427464,0.04036431995170103,-0.20340778484200928,0.08960001863754714,0.4337541917810004,-0.2892187186024604,0.6121652101169709,-0.03507911415440554,-0.3681415573436534,-0.364140827497901,0.20594164699134784,0.1645612870587951,-0.24783952528945813,0.07580806621287454,-0.3417344518995161,0.34768960293946033,0.1188327335845463,0.15542069461224767,-0.0852992894667108,-0.33497032822518635,-0.055112920795203746,-0.1749369968660801,-0.14996296616872773
TH00000126,-0.43234931503214685,-1.1520873476938331,0.5212308473124526,0.207832346576438,-0.41734519279869287,0.4064722815294286,-0.2540017613806158,-0.09079053841024116,0.11652693257723071,0.4638613846052982,0.3739977207897651,0.15176330464640458,-0.6886056252981637,0.0443205411830213,0.20042973206459794,-0.1824232823854065,-0.1639817982569813,-0.6040726997099684,0.6458633539520785,-0.3166115921648734,-0.40639067106510063,0.46303301502772,-0.14650586041709177,0.28869718176582243,0.14667908882196437,-0.38660103423151737,-0.5907223113026622,0.24354372200789778,0.4139810415903174,0.0990211683484452,-0.3228533961040224,0.42534397307048244
TH00000179,-0.10311424117889835,0.1425215480336265,0.1933066712926417,-0.025838422330499773,-0.33897811683431356,-0.0010729421104226215,-0.20838832272032032,-0.18227321460413187,-0.15631272961463183,0.134469491415453,-0.4483029494013791,-0.4927695825173298,-0.30426710061487233,-0.0717812238522975,-0.07090381817578746,0.1878203510521067,0.5747419203366922,-0.13523379185901613,0.2130402550658943,0.1132398297073501,0.07921380378332007,-0.07736289655228983,-0.33970700148591115,-0.30545747632563797,0.1683456478407204,-0.3683367271648388,0.39845672052587977,-0.16518817005294675,-0.012522917024758046,-0.10182581893505159,0.2584930690132854,0.028099389758775087
