MaThuoc,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64
TH00000191,-0.39847771011902594,-0.2019404999177412,0.01246800395183196,-0.2762100593956829,0.027346436878718905,-0.20205016989800192,-0.06108158905302053,-0.7925280054013322,-0.12912648100100074,-0.2156341951211236,-0.5895965232070575,-0.0714515792747908,-0.3741043541335404,-0.08408281247221912,0.286509591239169,-0.39834658941529405,-0.10830470967729953,-0.05287418173742967,-0.14765293618124176,0.012312280319249577,0.3248011290646061,-0.19183877449806255,0.2709974145417597,0.3776531793966338,0.2978586338227952,0.5678258560281959,0.24132436268387245,-0.19412222637602505,-0.15441423459230386,-0.2682143924471685,0.008849685550726955,-0.05682728981987275,-0.14057014166739368,0.26782490743634874,0.1660744162641819,0.049352644284527125,-0.28205032875985353,-0.12746700341858486,-0.5515054615396541,-0.00965742463141194,-0.3754470296196486,-0.017832100996777487,0.17659169857721196,0.08433347528154932,-0.00840553106747918,0.08244502448415976,-0.5862020034599819,-0.20536525065762243,0.12928723665236264,-0.3238750688393893,-0.06128758507139102,-0.24448438398257646,0.4856324526731896,0.5650967576464043,-0.2831471535494454,0.06854540472242945,0.0417901566595897,0.4931651742416689,0.25717819502996336,-0.607835122982055,0.030109380260152502,0.18119248809939983,0.17161824670922954,0.0589904614372023
TH00000076,-0.24006257141055112,-0.43992892100354425,-0.16602882537278763,0.695974259158271,0.2173245178269246,-0.12894085010252088,-0.5525895862824967,0.036267850856126396,-0.08035852955231022,-0.5924341758201417,0.10241020988188446,0.0662324567911279,-0.11705828205380077,0.2976953713838427,0.2253152930270636,-0.029866383727220672,0.5531041199132323,-0.1480843730720022,-0.20792672663026773,0.3040466233827719,-0.4631491798290143,0.1334348796670298,0.2908820234372094,0.6169661586545172,0.03611178019494244,0.03407561448132694,0.2865905455667691,-0.07562014328753026,-0.2961635399578168,0.024772004775568717,-0.27147240613920354,0.2771981807088207,-0.18769256423538766,0.4615208881362696,0.12286657134820808,-0.027590668829739977,0.2051681614500955,0.03974681286533212,-0.2294003707621737,-0.1861814586256791,-0.292282019514832,-0.3523457984857712,-0.13631974487774365,0.5078098831471229,0.3070843083315418,0.3032759840501645,0.08989435592284624,-0.4812355696240281,-0.09772639454167742,-0.20995333652274048,-0.09694482206192241,-0.31936810072550376,-0.013182138548828276,-0.4485886650612772,-0.18567900019824168,-0.11196248754646881,-0.3355075857803524,0.18931044800868366,0.04206231392284336,0.2534781262644421,0.04055076300625218,-0.03561308480219582,0.500940591104667,-0.2785508074455201
TH00000197,0.0490599026275984,0.238909154026297,0.4824459348624241,0.24215888046583461,0.1756949519515461,0.11473937397443182,0.029682644339380507,0.019036701531311227,0.3093305389469999,0.31215440364751423,-0.465136540893819,0.10698350619984123,0.452706432718036,-0.06887719049694288,-0.036856622341455474,0.16028640318616866,0.5465449385471037,0.07687271556423404,-0.06749461120601141,-0.32853577226162906,0.24999718668153462,-0.04247826708710728,-0.42706981540429023,0.2573295920728782,-0.03843238223372208,0.12424134004279024,0.5212277576397215,-0.3074640271141243,-0.6210331399760084,0.3217295063585276,0.012988678020096296,-0.05879829193621609,0.2882357844520122,-0.07385450872929639,-0.060776761556420845,0.13693843824800678,-0.15403328753225734,-0.2520330269247074,0.12277250735686132,-0.21256420687521832,-0.31842657198125895,0.016556684402857673,0.19272236598969522,-0.16602674818396565,0.8995005852490737,0.15888809437989793,-0.09567646495549112,0.0070814244941194045,0.22116494920807714,-0.26799425673713495,0.35114917413678265,-0.3304245824540947,-0.05434067934207411,0.3959370437329567,-0.22292144316421103,0.19138534329961565,-0.006902794953465348,0.37538984196039266,-0.2661375196277005,-0.5058763969717708,-0.4964786669357754,-0.14844469066918586,0.8124787913815625,-0.05164962981385849
TH00000013,0.052698683724204255,-0.46345723111636705,0.3866906845348738,0.16519910212761915,0.3100060498118708,0.30420198924068304,0.1748059095157739,-0.20085399076588625,0.29440868605690335,-0.053904843991164075,0.055944891302061824,0.27505203104336035,-0.4848406967719364,0.3483575641653162,-0.26125678138633424,-0.024903917272672663,0.6410196077914796,-0.29275699055724863,0.05593737923804142,-0.6418887286771561,0.24853989574337507,-0.1436112215892107,0.2837810350919327,0.2861594828074832,-0.014136686925693254,-0.15213292911738602,-0.05256260336034352,0.844026769505912,0.2758332634499197,0.2554628021641216,0.553458972424119,-0.23035156678101087,0.02850545334298411,0.08356768591807852,0.5162458782128171,-0.570323145197685,0.056998577841367554,-0.16654745903292964,-0.2588640115543221,-0.05780222531765309,0.22779402152131864,-0.40869496429355373,-0.0036310240216563937,0.4385061282094747,-0.03092835494473353,0.41338371222111786,0.6010424137407211,0.1292069359743138,-0.2819494994773167,-0.04256598823267847,-0.27019172380223166,-0.25988953128866443,0.16269772254925774,0.6299787146207996,0.042374731756561534,-0.4062209032338459,0.3668895427497682,-0.18038181272131285,0.16955300465428427,-0.28711472357349394,-0.30735566301500217,-0.20453799179159246,0.24041272550445755,0.19427970908900177
TH00000153,0.06886264179244835,-0.12817108778825162,0.35374736599124973,-0.22382493615089016,0.25835382593062933,0.6926694815919109,0.4488586039944996,-0.20134814492420416,-0.2037578807083881,0.4795140513271926,-0.47397239845566813,-0.2026566233511017,-0.10249106746934078,0.07390123532320947,-0.012231095623628521,-0.003374951331861107,-0.03177370593699787,-0.053633498643001175,-0.41493218558822864,-0.38016972403148264,0.2987991919178891,-0.244858416725549,-0.21614613289368678,0.6914133412284683,0.268676532415009,-0.25577788069441004,0.6728990633901863,-0.12270551552956992,-0.6898323851351941,0.11320269801342543,0.15441818297754237,0.20263701323054253,-0.1775428118941883,-0.2414522061762102,0.10724580574213832,-0.25462755813980925,-0.3009011805024262,-0.007607040040935948,-0.3641377015729631,0.17826261416682118,0.16764536742384786,-0.6866769811033991,0.18678632741812987,0.2354104927626496,0.005857637398015772,-0.1977173619468043,-0.05076348211021083,-0.49453342814232487,0.14969239575185858,0.18556911292292863,-0.466316326272913,-0.0336868760903755,-0.05980838459192476,-0.5169717144600552,-0.33398998511821426,-0.17155697574269657,0.1264031049672453,0.4741064088857599,0.3542602592322613,0.35213959790121074,0.45472762401429445,-0.3159537063725055,-0.006224851850959461,0.8110850780501344
TH00000097,0.3427881960386958,0.17926368596425948,0.3674643153096634,0.4163303170360157,0.40157268056777173,-0.02387383231885808,0.201839886412921,0.24815966323903627,-0.4398861361190709,-0.06441008683769797,0.10741865367244173,-0.10793930043445638,-0.015072100955171731,0.20199754380659232,0.5199059013853562,0.08029844645618875,0.04625913797241683,0.14623069761147964,0.16722359264856462,-0.05226541586356072,0.47186955434638544,-0.07003191663879413,0.5994185099922413,0.39858229730990025,0.025780446518843175,-0.17324670874961315,0.3615861190364515,-0.2665467701062748,-0.49090193437783786,-0.09824995999502843,0.32071796828178095,-0.061132439685843,-0.19824002891183318,0.2957997823543726,0.3498114820575359,-0.11276065366004223,0.49823085949769436,0.017626666150910634,0.13999925882008502,-0.38837582925492065,0.006653034993885774,-0.14405333177624768,-0.10685211906018023,-0.08639058886887489,0.22663147827453553,0.4478850020749655,0.2696303657719454,0.007451108629779826,0.22768537794529145,-0.010219790999914257,-0.3655700762957647,-0.03468686607263763,0.08398819161255205,0.3414458904957791,0.06805534061284027,0.09814969703738513,0.12403634520792983,0.28924501388612867,-0.17317791727965323,0.13094512176589823,-0.2182443603278707,-0.03584524395310681,0.3572482097632328,0.47528891992506667
TH00000068,-0.43646689802931504,-0.09195113291176042,-0.19722664827550673,-0.21381700498877623,-0.05270928394660344,0.12399114612014463,0.5130860853334324,-0.5665832208924954,0.22729824977890292,0.22935862993106704,-0.25377352791159336,-0.19427556524075193,0.2170969363064757,0.23400574825952916,0.20828018384897845,0.38381909716112383,-0.10484182843783077,-0.3236504613280675,-0.06270478194252095,-0.20236916003308025,0.16777035569506324,0.0536612628862061,0.5216978299076022,0.8605236772424075,-0.39686449060473883,-0.47828176860287663,0.21403843369743053,0.15052718649731356,-0.5091231578642381,0.015927543978701213,0.12432235295256655,-0.08560403840906548,0.19535081565307807,0.15334127961419766,-0.34751596677718394,0.36710482001445194,-0.021692090167332662,0.11435984830297062,0.41215252595296853,-0.09677584445072118,-0.0349109619758951,0.01263897940351951,-0.5499300094437207,-0.2545371748719743,0.2462059388873674,0.4044700052054576,-0.25710602300618773,0.11160696974245662,-0.16507136259648436,0.030465484552267087,0.4859574689913457,-0.3473200851934693,0.1533997481815171,0.07182061150495665,0.2677948865021214,-0.06573712196135177,-0.3022785497685649,-0.15245112687626983,0.04315476544638935,0.08039646960803717,0.5815997068813946,-0.01632603815494237,-0.28574014702706707,-0.17984789769014364
TH00000165,-0.20909519173287536,-0.7437729619893428,-0.06532752833353181,0.23625777745783827,0.3726628309324299,0.08416050527514382,0.4424127787775444,-0.14206077700477227,-0.10577570698830231,-0.7697175098137182,-0.25192037697650344,0.15071090831026782,0.01750082797394442,0.02618601417751557,0.6406556992716377,-0.032640576179165964,-0.07786188805910514,-0.17642985911907266,-0.22999455536921776,-0.02040415417199759,0.12195778880971213,-0.05746523682908312,-0.5988269525797374,0.2240859421681647,-0.2491005989566385,0.1602074970955821,-0.052125275597724924,0.5948892491589308,-0.07319197261236904,0.15881371438692227,-0.17449536654233821,0.2079058284318754,0.43827625019515887,0.08849032853253977,0.27222212963577963,-0.03266204699762851,0.06220996093844119,0.08215301205046348,-0.2749813273064872,-0.4221878989412769,0.14076537579222678,-0.5622171440132229,0.5149945894793785,-0.4209363834611325,-0.4434398356644542,-0.036986005792252204,-0.11782623151138102,0.6630292287535691,0.07672872696172961,0.1888236294189468,0.012450000810091308,-0.46973147159782996,0.22128962838657343,0.5659425328350831,-0.49711880375713624,0.2665364759473869,0.16250511277610893,-0.3174801439593721,-0.27816704182565516,0.1624321304955725,0.188348102849128,0.3692982158341038,0.17315063684003382,0.013244873654260188
TH00000136,-0.26665952744318366,-0.12577169628705762,-0.024852751089668106,0.5364638950427734,-0.3665886733107456,0.4595419231567393,-0.16516387161814094,-0.36173882390534234,-0.052337423535349974,0.4478970008389995,-0.46558052992071536,-0.2220149463267427,-0.008224149632779183,-0.14958169007014258,0.028838545803139534,0.40308641318478605,0.08581803003703369,-0.20970804208198116,-0.22613084203957948,-0.12308461621686453,0.06534354618863368,0.10204416033364819,-0.1523448026536975,0.3513527076113246,0.16404919928544465,0.016407581570501165,-0.03379411898373604,0.0995456415714975,-0.5205734332254959,-0.2714275259237023,0.10068535853848049,0.24798806150235286,0.404173547250963,0.09924547519046865,0.02466033423484944,-0.46387985794460035,0.3073191597794248,-0.06786876125722921,0.24164367587602023,0.20735390929309824,-0.11463051508147036,-0.2926579990034398,-0.3066064292507006,0.3845566145598548,-0.05697898900087598,-0.09943944214289625,0.3790299244445024,0.24490245983984654,-0.06580139868349634,0.025950057739865733,0.16649516413826146,-0.7417575186030776,0.03538837733965024,-0.527208335402831,-0.5876610711528728,-0.22068530585588628,0.42793712022839103,-0.20239128434750184,-0.1007330983079323,0.14396094838259255,-0.4333721671405639,-0.16781780555677042,-0.11283840730216628,0.08179027829483075
TH00000057,0.2522010423509528,-0.1298730170560081,0.19707812135682243,-0.18044488840356257,-0.14770098151010938,0.3594823907535793,-0.3324793416888645,-0.019161214149453397,0.022656865407002805,0.07463431422656888,-0.7144695107268066,-0.3003926306462625,0.08897903771616231,-0.1507068480394379,0.49033070261456463,0.07179185282604322,0.2659965958538017,0.1386417292937611,-0.2700419465489453,-0.3273244560696101,-0.03182437231484501,0.11633264003223913,-0.09751997032413505,0.052248236177592375,-0.573571188037613,0.09846438151621084,-0.06497980942979065,0.4757072582032416,-0.28240914122061767,-0.17091606854205169,0.30684681141700765,0.25177726783027976,0.16817574623415563,0.48215295247258666,0.18164132868402702,-0.37270311888924823,0.0004079377751779274,0.47878244082809984,0.026716461821948524,0.08183995969082539,0.011861277288031095,0.13761591825595115,0.37644922525299324,-0.5845823517791516,0.40229678455780965,0.15174886815429847,0.019276046470759117,-0.36098223711190947,0.18228112994600196,0.09787437870800661,0.0965573292676602,0.12153252080170156,0.12123255657157876,-0.25688009678782614,-0.4140273906184789,0.10230193400578261,-0.1419751489927401,0.123674803725933,-0.2884338180869099,0.09783085766460226,-0.5638275675860451,-0.10769393815371867,0.23101833315187653,0.2238675931492264
TH00000182,0.41370938435832144,-0.0026346698814314427,0.012336938994711036,-0.003568103951706203,-0.11475233899842578,0.26696983258376644,-0.13055196123686785,-0.02763860224042666,-0.04325982945869662,0.0034733528806250758,-0.5656881391185753,0.2736705484409553,-0.002659844641021551,-0.1935581201634113,0.259620274056933,-0.33462617409316997,-0.4243659010714454,-0.3397969138536028,0.010729382171733717,-0.12346951534970008,-0.0385823770610032,-0.11399434392314431,-0.28788281147779443,0.5128478945646026,-0.7158578841348522,0.055180001095363904,0.32265392704628293,0.16970049204198584,-0.44483130092412954,0.134799328001778,0.10546022912578501,0.23069861799842828,0.0030662434869766523,-0.07929665659636972,-0.26143389204651435,-0.14174285264788353,0.14811074375214697,0.3611183851642923,-0.026747084322131357,0.0255127293534455,0.5583128112493745,-0.07804188912266433,0.41826576660646264,0.12658126874269965,0.10044885760273616,0.33070650094696274,0.05163772475337706,-0.12450667639533718,0.48520483438936785,-0.1926390391540618,0.06663085692845697,-0.49814897184874707,-0.3212509715070026,0.2079606131920162,-0.6231181397836413,0.11987261919910541,-0.020451289581317585,-0.3168785690662241,0.6211197185687767,0.05709313282254032,-0.2701772669150216,0.5243102286216293,-0.1853696316372396,-0.01275767165487207
