MaThuoc,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64
TH00000009,-0.024996531479446162,0.469258338072469,0.17153978666878902,0.29336302637212064,-0.19084093665217589,-0.5757384956844961,0.6613424218151407,-0.3378383963923183,0.2887333931207745,0.4032779188877338,0.4488430036712594,0.038860545751008335,0.4127712159395174,-0.0632519484805262,0.16761753366641927,0.11023540751772509,0.7800350781797153,0.7808917127915231,-0.19584861575005388,0.13407771078994568,0.38375063241082846,0.5145751687591242,0.5277513789593384,0.38007085589534567,0.2628252341751259,-0.06999767138003157,-0.1282800035761566,-0.34252409004771067,0.31121235833561933,0.9169329858299382,-0.009609684202529984,-0.011270216484831907,-0.8726885763985208,0.49678248939799263,-0.0998766866927208,0.2579711196055654,0.2362000193164766,-0.17794378318826715,0.027573901533473336,-0.26115699054425007,-0.5239531225727051,0.48608999439276634,0.5971325064102272,-0.7055454832142277,-0.2210516792515365,0.40132938503444443,-0.3523393923963174,-0.6752541574651885,-0.3945334786291711,0.014134649692176876,-0.3627362568015673,-0.20429380036109032,-0.6509483824305045,0.3447335315100236,-0.5066268031473877,-0.33208460903992804,-0.18760998394948883,0.2002491790319128,0.4533943811465593,-0.001529392405680517,0.0934013137891096,0.2465863806491068,0.20664883066077164,0.3864635552463558
TH00000010,-0.26916318020652213,0.6937011068973166,-0.092450434662723,0.29276581821853376,-0.14113799650780995,-1.2291883111413429,0.6487423676704469,-0.14921868582003023,0.3223219255137927,0.4008345929846731,0.8053678958771319,-0.04821620240843008,0.5324210150619173,0.19671939929690888,0.007785262719948022,0.22823439296909143,0.7777259838156582,0.730957572801272,0.0993339304047599,-0.05621191673748422,0.24296695979812336,0.5174609643629217,0.2848669260604624,0.3102360856636691,0.03777139181601919,-0.20459996305862174,0.006273702854554298,-0.045759360824114866,0.7323545591197793,0.9814429336343587,0.03154726904543931,-0.06547900071144105,-0.4295078599317566,0.38744227723721675,-0.16336971579847895,0.2834756368320371,0.27724286079129096,0.32133028952028575,-0.5000302280988254,0.27457937761421425,-0.37819478519201394,0.7340241871656393,0.15428446621253875,-0.7909764574546828,-0.025695105293829835,-0.27593734056241537,-0.16243820583486682,-0.08854991589971675,-0.47053440456693146,-0.3143453183634746,-0.44279919352254044,0.12921752270255957,-0.02074681110674454,0.4910049815865616,-0.3840038015140804,-0.2958542449274572,0.20430145732192898,-0.596300238009725,0.43259391421011206,-0.0666723143174892,0.1577659541569915,0.036466515287580215,-0.2440192943862182,0.4940165642388186
TH00000019,-0.011965792342097291,0.2147263027815501,0.4168193900112267,-0.1811843087810572,-0.3996084564666007,0.37831578139447797,-0.2962486962947974,-0.4645033504500088,-0.0713618929511232,0.25538343852666845,0.41531399121738577,0.23140817285058662,-0.32571255254023684,-0.11077418065101914,-0.1036639133835988,-0.263346360012192,-0.5797950527379999,0.5447000420944462,0.6248325441082556,-0.3903567051066243,-0.004199924979458584,0.07767808921401644,0.2516058566724139,-0.44208447461268946,0.12870207494421218,0.7392980213785454,0.358610176207417,0.6369685260075343,0.10058056780997626,-0.16208923051805668,-0.6990447902675386,-0.7859806774136027,-0.3917290825179041,-0.058480723250278165,-0.3151972746228581,-0.016304336392691503,0.013649239168993129,-0.3375725981602678,0.2636543279124318,-0.056033377303177125,-0.5606734563028428,-0.017169631903030447,-0.366065185657841,0.1316888758398651,-0.2520743531927884,0.23493207200376598,-0.3301519607745597,-0.5362537235977796,-0.2049511916417635,-0.3372834102327011,0.5713253769736883,-0.1912472550836186,-0.2998733556341004,0.019676389567168457,0.15026699463064944,0.29700399394552274,-0.06676841518379448,0.22400614227908566,0.6254308326007094,0.06095243089263537,-0.12459683346322187,0.7851744748817886,0.11734096022277081,-0.13491034205377322
TH00000021,0.03763739041820439,-0.08773646243792096,0.418485165899439,0.0068253080901958625,-0.49661897504276964,-0.16951600613879073,-0.3327524171142263,0.11961263394686572,0.09968587506626854,-0.06694777851990286,-0.09284367686413116,0.23181489548476,-0.36018372168884183,0.29527351618966635,-0.2972941241507679,-0.5108440876813631,-0.44093912419162584,0.37573464250885946,0.3065732083527774,-0.7369049050608245,0.030141568685072537,0.3949325952747728,0.07877775153198684,-0.6883262610630366,0.17841997591574263,0.5968690706722133,0.15211159209775357,0.4926587661894752,0.18415100591043773,-0.24544450073651242,-0.6299964293250188,-0.7819379393153061,0.35473428102292603,-0.05251986671675453,-0.10636003056228542,0.13197965173063908,0.4953434385367964,-0.13137493489070406,-0.14539700566696753,-0.10585394492178819,-0.6147527847387245,-0.44599390973939773,-0.29435383701430273,0.26349407128039526,-0.24067796347077547,0.517630089953145,-0.3616959635415578,-0.32863186697340846,-0.019461606252225795,-0.7868012742231457,0.010656963169237577,0.19085756636410142,-0.24096503747052325,-0.08881479398926471,0.00998172080570685,-0.3592447783113117,0.4016916636435031,0.013014641463584385,0.12899103869767722,0.2815016925105697,-0.313146599145364,0.47439917172418744,-0.3598362982642705,-0.17235393326031373
TH00000028,-0.0035938641661652187,-0.0715030798479174,0.5088319902517986,0.3580338619672577,-0.25211347490767283,0.07885450112249484,0.3293047387526088,0.15037028823695336,0.12593968729752017,-0.024543656540641542,-0.17164625051741705,0.3404084913035958,0.04635904594652121,0.13181696884097266,0.04432642798943834,-0.259993875466112,-0.45151996264389394,0.05364672020002549,0.2684867316573317,-0.6059796827105819,-0.06532249338595265,0.6315786285966275,0.24531826847711408,-0.5538298026534706,0.5783169630893196,0.5527949965808779,0.5950128189648388,-0.16213194841446804,0.18511163707740322,-0.4441125102240608,-0.8007867089448173,-0.3089458456162234,0.058919882232703724,0.055605921630701834,-0.16270693881548523,0.11553026512355959,0.2908379067571158,-0.437935778027322,-0.2693929726980266,0.4008088842166474,-0.5009327519189234,0.3473030156843296,-0.23847113052931151,0.1305380654361332,-0.21540437291440034,-0.3277731283539422,-0.411527142165437,-0.2543164825203616,0.016474774716247354,-0.5148409812626721,0.1158003364023777,-0.292418738110257,0.44488850569348143,0.05253132438732333,0.12328112595004936,0.10454618235223424,0.030721468621910924,0.37102659412533145,0.8016627936064907,0.46598680558649047,-0.2514535031464404,0.501193790783611,-0.18316856037289034,-0.22321482305527904
TH00000016,0.2796918953913711,0.22102935285558867,0.8822238042502349,0.15842777863277607,-0.42992756141775307,0.1531333456545327,-0.4471833116472407,0.056606365052333615,-0.06726020566665293,0.1608994476574359,0.20427875710475352,-0.08757103744205214,-0.053333106339475946,0.6219166096281535,-0.016326363375170506,-0.47924345446669464,-0.6897352294919453,0.2882201827464866,0.21370403765886054,-0.3721933719461062,-0.03620906801023799,0.4756390044814291,-0.4402903611506069,-0.164073185951154,0.11199639853408233,0.5174948962020446,0.18292709439531757,0.4474183936314199,-0.3039462482820388,9.662663914966723e-05,-0.3981254791734561,-0.46648030527761486,0.07773029730737109,-0.3527550657058629,0.02210480454387097,-0.1782032825854523,-0.012418779886430881,-0.2625470363350515,-0.0013077492709701547,0.049556096064612754,-0.1537685885286724,-0.1153095582166684,-0.5435640881502292,-0.17549597236052314,-0.20217384850764905,0.10518182810657045,-0.3292332160839839,-0.0967033343659835,-0.24344596054961995,-0.012331861126935533,0.08118271986204319,-0.08911541457360767,0.4770553413337107,0.1616889113198498,0.3639626272008904,-0.12899970510701145,0.4237714763234368,0.5604055369786913,0.49625950680930225,0.08856127456486408,-0.406469617034026,0.08586570380667749,-0.1216166306352464,0.2330481763051751
TH00000013,0.1494574349279625,0.11544050096825309,0.3861995384978492,-0.09992693813974997,-0.5501743221424769,-0.31446193987666027,-0.1296252131320958,0.409396185721777,0.143733776235131,0.40489942223599173,0.35399394277729695,0.08846678954430856,-0.2893813138094906,0.4248557424849664,0.15257553553756015,-0.4818909271549565,-0.33809343583670004,0.6417727436255738,0.6522839288137531,-0.36987535487224016,0.0604137350700209,0.2897113441841981,-0.22175386538392378,-0.5060970841728337,0.4650463426518333,0.6838355249198063,0.27461720523272426,0.3220216713180094,0.33045060463783943,0.37432671568956466,0.05807022301460377,-0.33017847931057376,-0.010381783593653382,-0.12678016634890996,0.01621626839457834,0.28624852271684836,-0.5924044431063246,0.1786225300754979,-0.09122675380241584,0.06779339642883063,0.29789975385807466,-0.5198079993763418,-0.08926269575499082,-0.1796623003021124,0.015953396783707854,-0.23063112889035664,-0.5071483398802763,-0.26294195518861285,-0.31095718859381083,-0.3559533261305097,0.08331251765475035,0.19252856188406503,0.2929447931499881,0.04931840509545874,0.1578461217513583,-0.12987680089717188,0.34095400454468827,0.7851194576815042,0.7653859649994976,-0.04174182269405392,-0.35770304832076544,0.29875947766876465,-0.39397423768649553,0.13082289799253885
TH00000020,0.3847885040175337,0.2935099335750413,-0.05302776396158759,0.3358112165517668,-0.22868016145298561,-0.11291547563993082,-0.6180397959245112,-0.2677706920104036,-0.37243002547444676,0.618054005285923,0.2926553508860108,-0.3283194919043054,0.18642006944815354,-0.05158545699286386,-0.38933415219814793,-0.4405049471339617,-0.38252226163966097,0.14491296786817254,0.2522943372304416,-0.8148837706609845,-0.050160220836402744,0.5042274961311916,-0.012950922969294022,-0.10900021750158513,0.061618059847152525,0.4228286242575548,0.3784680728011543,0.4555614587187587,0.11967699571623705,0.23948961727514534,-0.25164310008106505,-0.5855965411501817,0.18055837357788151,-0.7729652413824958,0.05613021274783258,0.07289046532819245,0.22695052245304764,-0.023684820779421613,0.19577352499580702,0.0021417355362544784,0.07434894759299193,-0.17572126950639677,-0.36351726490046377,0.11938084971599262,-0.32777677708789893,-0.29887255236572113,-0.767983961439905,-0.21899918733282753,-0.31957649742724337,-0.36834070668054414,-0.3954128199550885,-0.4008411089602862,0.3677277518903982,0.2925765516294696,0.6457731927120871,0.07449138324437254,-0.12518683738392108,0.4596481813978212,0.3557213963854684,0.04814908552482967,-0.23745358428891486,0.2801201519020964,-0.4354424591846127,0.4189433685735621
TH00000008,0.6055968189109621,0.2426313336382168,0.5801975673031934,0.44092282490024276,0.044963244809095276,-0.49834729809606926,-0.49130488793670285,0.2960802855220295,-0.13272087718439293,0.39630302796789696,0.5315133421102861,0.42062966139686525,-0.12208445091453057,0.11805451855503937,0.22037580817736596,-0.20793898563478064,-0.6626730098440635,0.40308739226237084,0.04406252187312644,-0.45001131475916606,-0.47265456373223674,0.49059290251629845,-0.09687230177719137,-0.2957429622898644,-0.08711419546611575,0.26574182460400037,-0.3280230111657597,0.6148664710016553,0.11154751726977226,-0.02111813739913283,-0.2539734169993503,-0.7168725214364076,0.06493799260782165,-0.3235786165957681,-0.12789229336965785,0.2595581698668987,0.07277129313536393,0.14476489187640407,-0.1996842298395801,0.033409438602137076,-0.5900922716205728,-0.20086627100794227,-0.117963497307825,-0.27018478553695985,0.30285845383334126,-0.011670397852861364,-0.10090511134073887,-0.21789462456676156,-0.008912338606814622,-0.14512753285660857,0.285470732927196,-0.6389927847473222,0.5892452032656469,0.15718966075816707,0.2737189973471801,0.2293547969647825,0.5262789146515354,0.22551494771074104,0.5791876470334392,0.0471170362699576,-0.3457767824869749,0.06397518694515215,0.015928863209203267,0.07369983809378972
TH00000015,0.6133702331954818,0.9235425175126614,0.18774428676717597,-0.2648854540670475,-0.021297274968175538,-0.03911220066556638,-0.47432322374772823,0.10558995148564802,-0.285206588244733,-0.1511998475484781,-0.12453410035556313,0.0640215010892635,-0.3901286637172791,0.16950348514052618,0.0710980170821828,-0.518690022896052,-0.6851891974512463,0.35101887444076196,0.38609196050510686,0.3102364405790389,-0.1038088681926931,0.16303146666724824,-0.15362810984035968,0.04134608377412561,0.09203703398878366,0.6307782564670373,0.1022073470893671,0.2322653429894132,0.3001195633877454,0.07266635024024193,-0.4886252976561872,-0.736942631743991,0.47225401687466234,-0.4949073268197283,0.03778464025669524,0.18584138253395535,0.0333166709907478,-0.3361699765779614,0.07940788642778987,-0.023526496587743393,0.05727648495594666,0.065663049116348,-0.2552176325025634,-0.356517309252867,0.06931113683910951,-0.16330231694979142,-0.9690071522140199,-0.6024092590948034,0.10864415043102889,-0.07523762464768907,0.3619443931004414,-0.13203731562601367,0.36902777271929765,0.4826641593827982,0.3725784836431351,-0.5763545873647653,0.2735821105228288,0.5133340758483755,0.4914756667292547,0.2741302012845587,-0.12249858969117891,0.3751764264951581,-0.5958730499489121,0.14687182788951195
TH00000007,-0.20124868303789317,0.1808946299722933,-0.8456490853559875,-0.04324555789298559,-0.46367814752364034,-0.45939349809271574,0.22083864733707628,-0.5060247336517613,0.09494860945163097,-0.2066531424985565,-0.40122304098104533,-0.7209332483420077,-0.16354229167714004,-0.09639964681741506,0.34532599243421275,-0.026058398546171178,0.2610796251615336,-0.20672548635596508,0.2844703165493814,-0.1474360342189993,-0.3450198024463914,-0.006016912516219486,-0.03664346294409361,-0.00419278367368033,0.40543692716113133,0.038902721137915645,-0.24472039767027529,0.3578031361040821,-0.06977010982294686,0.18025083719611135,-0.3987342146441222,-0.3105931343539168,0.32107904061997383,-0.0375629985484045,-0.38648917613086653,-0.23739359952675995,-0.1716236043225166,0.13904572585220965,0.3295143425510434,0.14669263674568497,-0.7152770764472574,0.10449157048431719,-0.12546897200385057,-0.15981384474625582,0.04398102745551354,0.16666302771175492,-0.05131732610980785,0.1301629341433021,0.9036858669706911,0.8613917924751001,-0.4579177947668674,-0.20035913561112245,0.457212524273562,0.5144140858218,-0.03458735419594471,-0.4464162232874711,-0.2675852269978881,-0.18375819624102516,0.23821920832428056,0.10087231808448394,0.04281244588391547,0.03307675809137594,0.6081230555565239,0.8986493962033323
